feature,direction,threshold,successes,episodes,switches,fresh_successes,fresh_episodes,fresh_switches,fresh_switched_demos
triage_minus_positive_support_margin,gt,-0.014979,12,20,6,11,20,9,"demo_1022,demo_1162,demo_1209,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1377"
triage_minus_positive_top_prob,gt,0.11449,12,20,6,11,20,10,"demo_1112,demo_1162,demo_1193,demo_1222,demo_1265,demo_1314,demo_1332,demo_1361,demo_1377,demo_1401"
triage_support_margin,gt,0.225398,12,20,6,9,20,13,"demo_453,demo_1023,demo_1047,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1265,demo_1276,demo_1314,demo_1332,demo_1401"
positive_logit_gap,lt,0.458974,12,20,7,12,20,12,"demo_1022,demo_1057,demo_1112,demo_1162,demo_1193,demo_1222,demo_1230,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377"
triage_minus_positive_entropy,lt,-0.092772,12,20,7,9,20,16,"demo_453,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1361,demo_1377,demo_1401"
triage_minus_positive_support_margin,gt,-0.021211,12,20,7,11,20,9,"demo_1022,demo_1162,demo_1209,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1377"
triage_minus_positive_top_prob,gt,0.096475,12,20,7,11,20,11,"demo_1057,demo_1112,demo_1162,demo_1193,demo_1222,demo_1265,demo_1314,demo_1332,demo_1361,demo_1377,demo_1401"
triage_support_margin,gt,0.201404,12,20,7,9,20,13,"demo_453,demo_1023,demo_1047,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1265,demo_1276,demo_1314,demo_1332,demo_1401"
positive_logit_gap,lt,0.542443,12,20,8,12,20,15,"demo_1022,demo_1023,demo_1057,demo_1112,demo_1162,demo_1193,demo_1222,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_prob,lt,0.447943,12,20,8,12,20,11,"demo_1057,demo_1112,demo_1162,demo_1193,demo_1222,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377"
triage_minus_positive_entropy,lt,-0.081489,12,20,8,9,20,16,"demo_453,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1361,demo_1377,demo_1401"
triage_minus_positive_support_margin,gt,-0.031275,12,20,8,10,20,11,"demo_1022,demo_1112,demo_1162,demo_1204,demo_1209,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1377"
triage_minus_positive_top_prob,gt,0.089553,12,20,8,11,20,12,"demo_1057,demo_1112,demo_1162,demo_1193,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1361,demo_1377,demo_1401"
triage_top_prob,gt,0.547462,12,20,8,11,20,10,"demo_453,demo_1047,demo_1057,demo_1162,demo_1193,demo_1209,demo_1222,demo_1265,demo_1377,demo_1401"
positive_logit_gap,lt,0.570842,12,20,9,12,20,15,"demo_1022,demo_1023,demo_1057,demo_1112,demo_1162,demo_1193,demo_1222,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_support_margin,lt,0.193614,12,20,9,12,20,6,"demo_1022,demo_1222,demo_1230,demo_1351,demo_1361,demo_1377"
positive_support_pos_dist,gt,1.338353,12,20,9,12,20,4,"demo_1022,demo_1230,demo_1351,demo_1361"
positive_top_prob,lt,0.458747,12,20,9,11,20,12,"demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377"
triage_minus_positive_entropy,lt,-0.074572,12,20,9,9,20,16,"demo_453,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1361,demo_1377,demo_1401"
triage_minus_positive_support_margin,gt,-0.052451,12,20,9,11,20,14,"demo_1022,demo_1023,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1377"
triage_minus_positive_top_prob,gt,0.074689,12,20,9,10,20,15,"demo_453,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_logit_gap,lt,0.581314,12,20,10,12,20,15,"demo_1022,demo_1023,demo_1057,demo_1112,demo_1162,demo_1193,demo_1222,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_prob,lt,0.46919,12,20,10,11,20,14,"demo_1023,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_minus_positive_entropy,lt,-0.067399,12,20,10,9,20,16,"demo_453,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1361,demo_1377,demo_1401"
triage_minus_positive_support_margin,gt,-0.091568,12,20,10,11,20,14,"demo_1022,demo_1023,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1377"
triage_minus_positive_top_prob,gt,0.062114,12,20,10,10,20,16,"demo_453,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1209,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_logp_under_triage,lt,7.604752,12,20,11,10,20,17,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_prob,lt,0.473472,12,20,11,11,20,16,"demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_margin_vs_positive,gt,0.645404,12,20,11,10,20,17,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_minus_positive_entropy,lt,-0.050551,12,20,11,9,20,16,"demo_453,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1361,demo_1377,demo_1401"
triage_minus_positive_support_margin,gt,-0.116367,12,20,11,11,20,14,"demo_1022,demo_1023,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1377"
triage_minus_positive_top_prob,gt,0.057856,12,20,11,10,20,16,"demo_453,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1209,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_entropy,gt,1.253659,12,20,12,11,20,9,"demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1276,demo_1314,demo_1332,demo_1377"
positive_logp_under_triage,lt,7.704161,12,20,12,9,20,18,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_support_margin,lt,0.238229,12,20,12,12,20,6,"demo_1022,demo_1222,demo_1230,demo_1351,demo_1361,demo_1377"
triage_logp_margin_vs_positive,gt,0.624649,12,20,12,10,20,17,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_minus_positive_entropy,lt,-0.03194,12,20,12,9,20,17,"demo_453,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1361,demo_1377,demo_1401"
triage_minus_positive_support_margin,gt,-0.119583,12,20,12,11,20,14,"demo_1022,demo_1023,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1377"
positive_logp_self,lt,8.897499,12,20,13,11,20,7,"demo_1022,demo_1222,demo_1230,demo_1276,demo_1314,demo_1351,demo_1361"
positive_logp_under_triage,lt,7.748299,12,20,13,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_support_margin,lt,0.273096,12,20,13,12,20,7,"demo_1022,demo_1057,demo_1222,demo_1230,demo_1351,demo_1361,demo_1377"
triage_logp_margin_vs_positive,gt,0.542085,12,20,13,10,20,17,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_under_positive,lt,7.954616,12,20,13,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_top_scale_mean,gt,0.151015,12,20,13,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_logp_self,lt,8.94015,12,20,14,12,20,8,"demo_1022,demo_1193,demo_1222,demo_1230,demo_1276,demo_1314,demo_1351,demo_1361"
positive_logp_under_triage,lt,7.826568,12,20,14,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_prob,lt,0.492539,12,20,14,10,20,18,"demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_scale_mean,lt,0.143313,12,20,14,10,20,11,"demo_453,demo_1023,demo_1047,demo_1057,demo_1112,demo_1193,demo_1204,demo_1209,demo_1265,demo_1377,demo_1401"
positive_triage_action_l2,gt,0.13635,12,20,14,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logit_gap,lt,1.071919,12,20,14,9,20,16,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1204,demo_1222,demo_1230,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377"
triage_logp_margin_vs_positive,gt,0.326634,12,20,14,9,20,18,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_under_positive,lt,8.000896,12,20,14,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_top_scale_mean,gt,0.148238,12,20,14,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_top_scale_mean,lt,0.174737,12,20,14,9,20,9,"demo_453,demo_1023,demo_1112,demo_1162,demo_1204,demo_1209,demo_1314,demo_1332,demo_1377"
positive_entropy,gt,1.184423,12,20,15,9,20,15,"demo_453,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1361,demo_1377"
positive_logp_margin_vs_triage,lt,2.143341,12,20,15,12,20,11,"demo_1022,demo_1023,demo_1112,demo_1162,demo_1193,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1361"
positive_logp_self,gt,8.034161,12,20,15,10,20,14,"demo_453,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1265,demo_1332,demo_1351,demo_1377,demo_1401"
positive_logp_self,lt,9.071026,12,20,15,12,20,8,"demo_1022,demo_1193,demo_1222,demo_1230,demo_1276,demo_1314,demo_1351,demo_1361"
positive_logp_under_triage,gt,6.577904,12,20,15,11,20,8,"demo_453,demo_1023,demo_1112,demo_1162,demo_1193,demo_1209,demo_1265,demo_1377"
positive_logp_under_triage,lt,7.875712,12,20,15,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_prob,lt,0.497865,12,20,15,10,20,18,"demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_scale_mean,lt,0.146266,12,20,15,10,20,13,"demo_453,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1265,demo_1332,demo_1377,demo_1401"
positive_triage_action_l2,gt,0.115804,12,20,15,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_triage_action_l2,lt,0.343274,12,20,15,11,20,7,"demo_453,demo_1023,demo_1112,demo_1162,demo_1209,demo_1222,demo_1361"
triage_logp_margin_vs_positive,gt,0.133381,12,20,15,9,20,18,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_self,gt,7.801378,12,20,15,11,20,5,"demo_453,demo_1023,demo_1193,demo_1209,demo_1265"
triage_logp_self,lt,8.583958,12,20,15,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_under_positive,lt,8.093587,12,20,15,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_top_scale_mean,gt,0.145549,12,20,15,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_top_scale_mean,lt,0.181454,12,20,15,9,20,12,"demo_453,demo_1023,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1265,demo_1314,demo_1332,demo_1377"
positive_entropy,gt,1.145709,12,20,16,9,20,16,"demo_453,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1265,demo_1276,demo_1314,demo_1332,demo_1361,demo_1377,demo_1401"
positive_logit_gap,lt,0.819551,12,20,16,10,20,18,"demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_logp_self,gt,8.013959,12,20,16,10,20,14,"demo_453,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1265,demo_1332,demo_1351,demo_1377,demo_1401"
positive_logp_self,lt,9.186829,12,20,16,12,20,8,"demo_1022,demo_1193,demo_1222,demo_1230,demo_1276,demo_1314,demo_1351,demo_1361"
positive_logp_under_triage,lt,8.000018,12,20,16,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_prob,lt,0.523697,12,20,16,10,20,18,"demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_scale_mean,lt,0.149247,12,20,16,10,20,13,"demo_453,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1265,demo_1332,demo_1377,demo_1401"
positive_triage_action_l2,gt,0.107628,12,20,16,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_margin_vs_positive,gt,0.050007,12,20,16,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_self,gt,7.56936,12,20,16,11,20,9,"demo_453,demo_1023,demo_1112,demo_1162,demo_1193,demo_1209,demo_1265,demo_1377,demo_1401"
triage_logp_self,lt,8.627089,12,20,16,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_under_positive,lt,8.384771,12,20,16,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_top_scale_mean,gt,0.140381,12,20,16,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_top_scale_mean,lt,0.190906,12,20,16,9,20,14,"demo_453,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1265,demo_1314,demo_1332,demo_1377,demo_1401"
positive_logit_gap,lt,0.859952,12,20,17,10,20,18,"demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_logp_margin_vs_triage,lt,2.601419,12,20,17,11,20,12,"demo_453,demo_1022,demo_1023,demo_1112,demo_1162,demo_1193,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1361"
positive_logp_self,lt,9.337533,12,20,17,11,20,12,"demo_1022,demo_1112,demo_1193,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1401"
positive_logp_under_triage,lt,8.146801,12,20,17,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_prob,lt,0.548134,12,20,17,9,20,19,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_margin_vs_positive,gt,-0.00988,12,20,17,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_self,gt,7.308884,12,20,17,9,20,13,"demo_453,demo_1023,demo_1047,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1265,demo_1314,demo_1332,demo_1377,demo_1401"
triage_logp_self,lt,8.728274,12,20,17,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_under_positive,lt,8.71272,12,20,17,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_top_scale_mean,gt,0.136203,12,20,17,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_logit_gap,lt,0.873239,12,20,18,10,20,18,"demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_logp_self,lt,9.61155,12,20,18,11,20,14,"demo_1022,demo_1112,demo_1162,demo_1193,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_logp_under_triage,gt,5.406327,12,20,18,10,20,13,"demo_453,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1265,demo_1332,demo_1377,demo_1401"
positive_logp_under_triage,lt,8.29807,12,20,18,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_prob,lt,0.561214,12,20,18,9,20,19,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_scale_mean,gt,0.115686,12,20,18,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_margin_vs_positive,gt,-0.171648,12,20,18,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_self,lt,8.952731,12,20,18,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_under_positive,lt,9.100467,12,20,18,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_minus_positive_logit_gap,gt,-0.255716,12,20,18,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_minus_positive_logit_gap,lt,0.903023,12,20,18,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_minus_positive_top_prob,lt,0.206498,12,20,18,8,20,18,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1204,demo_1209,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_top_scale_mean,gt,0.13393,12,20,18,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_logit_gap,lt,0.979423,12,20,19,9,20,19,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_logp_self,lt,10.122187,12,20,19,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
positive_top_scale_mean,gt,0.106942,12,20,19,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_margin_vs_positive,gt,-0.36927,12,20,19,9,20,19,"demo_453,demo_1022,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
triage_logp_under_positive,lt,9.446794,12,20,19,9,20,20,"demo_453,demo_1022,demo_1023,demo_1047,demo_1057,demo_1112,demo_1162,demo_1193,demo_1204,demo_1209,demo_1222,demo_1230,demo_1265,demo_1276,demo_1314,demo_1332,demo_1351,demo_1361,demo_1377,demo_1401"
