run,checkpoint_epoch,checkpoint,filter_name,filter_key,num_sequences,num_batches_scored,loss,log_likelihood,rollout_success,rollout_return,rollout_len
weighted_seed0,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_200.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5989979.583333333,-5989979.583333333,0.5,0.5,255.9
weighted_seed0,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_200.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,5999714.75,-5999714.75,0.5,0.5,255.9
weighted_seed0,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_200.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,2796133.125,-2796133.125,0.5,0.5,255.9
weighted_seed0,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed0_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed0/20260622112507/models/model_epoch_200.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,7298580.75,-7298580.75,0.5,0.5,255.9
weighted_seed1,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_50.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed1_train,12677,50,6572102.94,-6572102.94,0.3,0.3,317.7
weighted_seed1,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_50.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,6682711.729166667,-6682711.729166667,0.3,0.3,317.7
weighted_seed1,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_50.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,9695199.333333334,-9695199.333333334,0.3,0.3,317.7
weighted_seed1,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_50.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,5609127.041666667,-5609127.041666667,0.3,0.3,317.7
weighted_seed1,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_50.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,10714709.545454545,-10714709.545454545,0.3,0.3,317.7
weighted_seed1,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_100.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed1_train,12677,50,4745048.225,-4745048.225,0.6,0.6,241.7
weighted_seed1,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_100.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5941949.833333333,-5941949.833333333,0.6,0.6,241.7
weighted_seed1,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_100.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,6975995.75,-6975995.75,0.6,0.6,241.7
weighted_seed1,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_100.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,4167475.7708333335,-4167475.7708333335,0.6,0.6,241.7
weighted_seed1,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_100.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,8320997.681818182,-8320997.681818182,0.6,0.6,241.7
weighted_seed1,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_150.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed1_train,12677,50,3688799.52,-3688799.52,0.6,0.6,228.9
weighted_seed1,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_150.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5725468.0,-5725468.0,0.6,0.6,228.9
weighted_seed1,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_150.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,6276586.527777778,-6276586.527777778,0.6,0.6,228.9
weighted_seed1,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_150.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,3165276.8333333335,-3165276.8333333335,0.6,0.6,228.9
weighted_seed1,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_150.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,7921516.909090909,-7921516.909090909,0.6,0.6,228.9
weighted_seed1,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_200.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed1_train,12677,50,3144470.9925,-3144470.9925,0.6,0.6,230.9
weighted_seed1,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_200.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5900387.1875,-5900387.1875,0.6,0.6,230.9
weighted_seed1,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_200.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,6067816.611111111,-6067816.611111111,0.6,0.6,230.9
weighted_seed1,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_200.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,2714221.0,-2714221.0,0.6,0.6,230.9
weighted_seed1,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed1_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed1/20260622112837/models/model_epoch_200.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,7739084.75,-7739084.75,0.6,0.6,230.9
weighted_seed2,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_50.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed2_train,12677,50,5832326.82,-5832326.82,0.1,0.1,374.7
weighted_seed2,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_50.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,6373812.666666667,-6373812.666666667,0.1,0.1,374.7
weighted_seed2,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_50.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,7802788.277777778,-7802788.277777778,0.1,0.1,374.7
weighted_seed2,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_50.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,5233797.125,-5233797.125,0.1,0.1,374.7
weighted_seed2,50,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_50.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,9585731.136363637,-9585731.136363637,0.1,0.1,374.7
weighted_seed2,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_100.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed2_train,12677,50,4161232.01,-4161232.01,0.4,0.4,286.8
weighted_seed2,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_100.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5678010.6875,-5678010.6875,0.4,0.4,286.8
weighted_seed2,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_100.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,6057455.055555556,-6057455.055555556,0.4,0.4,286.8
weighted_seed2,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_100.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,3885536.6041666665,-3885536.6041666665,0.4,0.4,286.8
weighted_seed2,100,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_100.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,7246693.0227272725,-7246693.0227272725,0.4,0.4,286.8
weighted_seed2,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_150.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed2_train,12677,50,3477843.695,-3477843.695,0.7,0.7,194.9
weighted_seed2,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_150.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5657320.8125,-5657320.8125,0.7,0.7,194.9
weighted_seed2,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_150.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,5755482.055555556,-5755482.055555556,0.7,0.7,194.9
weighted_seed2,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_150.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,3081109.5416666665,-3081109.5416666665,0.7,0.7,194.9
weighted_seed2,150,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_150.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,6895363.681818182,-6895363.681818182,0.7,0.7,194.9
weighted_seed2,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_200.pth,train_support,tri_pos40_bad80_positive_plus_classifier_weighted_unlabeled_demos_floor0p05_seed2_train,12677,50,2958933.3125,-2958933.3125,0.6,0.6,227.5
weighted_seed2,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_200.pth,valid_positive,tri_pos40_bad80_ckptsel_valid_positive,1127,12,5638195.604166667,-5638195.604166667,0.6,0.6,227.5
weighted_seed2,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_200.pth,valid_negative,tri_pos40_bad80_ckptsel_valid_negative,888,9,5343778.333333333,-5343778.333333333,0.6,0.6,227.5
weighted_seed2,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_200.pth,labeled_positive,tri_pos40_bad80_ckptsel_labeled_positive,1198,12,2629271.6666666665,-2629271.6666666665,0.6,0.6,227.5
weighted_seed2,200,results/robomimic_official_bc_rnn_weighted_prob_pos40_bad80_seed2_mlphead_train/can_weighted_prob_pos40_bad80_official_bc_rnn_seed2/20260622113202/models/model_epoch_200.pth,labeled_negative,tri_pos40_bad80_ckptsel_labeled_negative,1049,11,6878567.545454546,-6878567.545454546,0.6,0.6,227.5
